product_id,product_name,category,brand,price_zar,cost_zar,margin_pct,weight_kg,anomaly_raw
LIB-03399872,Classic Crumbed Chicken Schnitzel 2kg,Value-added Meats,Finlar Fine Foods,187.55,110.6,41.03,3.526,-0.02531149483636619
LIB-02578072,Premium Peri-Peri Rub 750g,Dry condiments,Khoisan Gourmet,184.1,144.83,21.33,2.483,-0.025309397466434458
LIB-04673310,Traditional Mayonnaise 1L,Wet condiments,Kikkoman,170.13,116.1,31.76,3.834,-0.025295599448298733
LIB-04354203,Traditional Fynbos Honey 500g,Spreads,Bonne Maman,198.57,124.73,37.19,3.259,-0.02526336628597592
LIB-01181539,Family Pack Fynbos Honey 2kg,Spreads,Cape Coastal Honey,172.18,134.96,21.62,2.753,-0.025238122105838756
LIB-00881429,CLASSIC INSTANT CAPPUCCINO 500ML,Beverages,Chamonix,180.34,130.34,27.73,2.985,-0.025238122105838756
LIB-01660254,Classic Apricot Jam 500g,Spreads,Cape Coastal Honey,177.76,133.91,24.67,3.087,-0.025238122105838756
LIB-04964867,Organic Cottage Pie 250ml,Convenience Meals,Finlar Fine Foods,181.23,137.59,24.08,2.861,-0.025238122105838756
LIB-01547847,Family Pack Strawberry Preserve 500g,Spreads,Bonne Maman,198.18,155.31,21.63,2.061,-0.025238122105838756
LIB-02878313,Select Beef Burger Patties 2kg,Value-added Meats,Finlar Fine Foods,185.79,133.26,28.27,3.056,-0.025238122105838756
LIB-03736070,Gourmet Butter Chicken Meal 1L,Convenience Meals,Finlar Fine Foods,169.8,127.65,24.82,3.375,-0.025238122105838756
LIB-03733857,Organic Salted Almonds 750g,Snacking,Montagu Foods,164.77,120.83,26.67,4.535,-0.025238122105838756
LIB-04603498,Gourmet Strawberry Preserve 250ml,Spreads,Bonne Maman,187.14,97.93,47.67,3.258,-0.02522802182489614
LIB-04755030,Gourmet Chocolate Spread 400g,Spreads,Bonne Maman,218.5,166.74,23.69,2.12,-0.02522675258353768
LIB-01337467,Organic Beef Burger Patties 250ml,Value-added Meats,Finlar Fine Foods,233.5,170.57,26.95,2.282,-0.02522675258353768
LIB-01067561,Everyday Chocolate Spread 500g,Spreads,Bonne Maman,226.2,165.94,26.64,2.195,-0.02522675258353768
LIB-00042977,Gourmet Green Tea 750g,Beverages,Khoisan Gourmet,201.18,116.86,41.91,3.011,-0.025211850063382446
LIB-04434815,Family Pack Fynbos Honey 500g,Spreads,Bonne Maman,223.96,172.36,23.04,1.879,-0.025198383919647127
LIB-03104550,Premium Rooibos Tea 1L,Beverages,Chamonix,218.34,168.12,23.0,1.903,-0.025198383919647127
LIB-02050988,Premium Lasagne Ready Meal 250g,Convenience Meals,Finlar Fine Foods,184.19,127.47,30.79,3.147,-0.025189998527875623
LIB-01076015,classic rooibos tea 1kg,Beverages,Rialto,199.7,135.01,32.39,3.034,-0.025189998527875623
LIB-01514865,TRADITIONAL COCONUT MILK 1KG,Meal ingredients,Montagu Foods,181.91,127.62,29.84,3.149,-0.025189998527875623
LIB-04560285,Family Pack Cordon Bleu 250ml,Value-added Meats,Finlar Fine Foods,193.5,131.08,32.26,2.954,-0.025189998527875623
LIB-02750150,Organic Cordon Bleu 250g,Value-added Meats,Finlar Fine Foods,291.11,147.87,49.2,1.494,-0.02512861356129581
LIB-04636006,Family Pack Beef Burger Patties 500ml,Value-added Meats,Finlar Fine Foods,257.59,130.3,49.42,2.139,-0.02512861356129581
LIB-04996449,Family Pack Orange Marmalade 750ml,Spreads,Bonne Maman,227.94,125.81,44.81,2.507,-0.02512838876392609
LIB-01117770,Organic Rooibos Tea 2kg,Beverages,Khoisan Gourmet,185.75,105.48,43.21,3.641,-0.025112219271455904
LIB-03066226,EVERYDAY SWEET CHILLI SAUCE 500G,Wet condiments,Maille,192.73,107.08,44.44,3.172,-0.025059558109383984
LIB-04758934,Select Instant Cappuccino 500ml,Beverages,Khoisan Gourmet,202.34,104.39,48.41,2.772,-0.025057131569824698
LIB-00780695,Traditional Beef Burger Patties 2kg,Value-added Meats,Finlar Fine Foods,208.79,127.67,38.85,2.83,-0.02498820243471689
LIB-00236918,Gourmet Instant Cappuccino 1L,Beverages,Rialto,218.8,121.59,44.43,2.616,-0.024971313935826633
LIB-03700850,Traditional White Wine Vinegar 2kg,Wet condiments,Kikkoman,188.53,124.37,34.03,3.414,-0.024938539425737538
LIB-02986189,Family Pack Mac & Cheese Meal 250ml,Convenience Meals,Millennium Foods,165.45,114.19,30.98,3.871,-0.02491486310531832
LIB-02783505,Gourmet Lasagne Ready Meal 2kg,Convenience Meals,Millennium Foods,175.94,123.97,29.54,3.6,-0.02491486310531832
LIB-02333771,Select Lemon & Herb Seasoning 250g,Dry condiments,Khoisan Gourmet,173.01,115.69,33.13,5.244,-0.024886506901552696
LIB-00327422,Family Pack Rooibos Tea 250g,Beverages,Khoisan Gourmet,170.0,134.85,20.68,2.523,-0.024885191531150652
LIB-03534781,Organic Peri-Peri Chicken Strips 250g,Value-added Meats,Finlar Fine Foods,236.83,182.11,23.11,1.964,-0.024817699696217388
LIB-04711743,Traditional Orange Marmalade 250ml,Spreads,Bonne Maman,201.23,126.64,37.07,3.16,-0.024783062622148577
LIB-02247954,Select Masala Blend 1kg,Dry condiments,Cape Foods,192.53,145.45,24.45,2.766,-0.024757835516101556
LIB-02343153,Gourmet Pepper Sauce 1L,Wet condiments,Maille,191.34,137.86,27.95,2.779,-0.024757835516101556
LIB-00585988,Organic Mayonnaise 2kg,Wet condiments,Tabasco,165.64,123.05,25.71,4.022,-0.024757835516101556
LIB-00788647,select iced tea concentrate 1kg,Beverages,Khoisan Gourmet,191.06,145.31,23.95,2.77,-0.024757835516101556
LIB-00993891,Family Pack Orange Marmalade 125g,Spreads,Goldcrest,168.37,126.98,24.58,3.813,-0.024757835516101556
LIB-01643634,Classic Chocolate Spread 1kg,Spreads,Cape Coastal Honey,167.47,123.84,26.05,4.04,-0.024757835516101556
LIB-03444019,Organic Green Tea 400g,Beverages,Khoisan Gourmet,177.52,137.68,22.44,2.567,-0.024757835516101556
LIB-04641350,Family Pack Fynbos Honey 500ml,Wet condiments,Dickon Hall Foods,210.47,159.42,24.26,2.005,-0.024746473683661896
LIB-00207819,Traditional Apricot Jam 250g,Spreads,Goldcrest,219.68,165.24,24.78,2.159,-0.024746473683661896
LIB-02808850,Organic Cordon Bleu 500ml,Value-added Meats,Finlar Fine Foods,194.89,149.41,23.34,2.577,-0.024746473683661896
LIB-02714259,Organic Iced Tea Concentrate 500g,Beverages,Chamonix,191.74,108.75,43.28,3.347,-0.024731581242937728
LIB-03042972,Classic Orange Marmalade 750ml,Spreads,Goldcrest,179.35,91.31,49.09,3.457,-0.02471961720722926
LIB-01743750,Classic Bobotie Ready Meal 2kg,Convenience Meals,Millennium Foods,195.67,137.69,29.63,2.736,-0.02470974448688046
LIB-03779683,Premium Instant Cappuccino 500g,Beverages,Chamonix,178.54,123.57,30.79,3.505,-0.02470974448688046
LIB-02087754,Everyday Pasta Shells 1kg,Meal ingredients,Rialto,176.37,121.61,31.05,3.395,-0.02470974448688046
LIB-03044388,Organic Green Tea 400g,Beverages,Chamonix,220.07,148.82,32.38,2.753,-0.02470974448688046
LIB-04045263,Traditional Green Tea 750ml,Beverages,Rialto,184.63,130.42,29.36,2.943,-0.02470974448688046
LIB-00728094,Organic Cordon Bleu 1L,Value-added Meats,Finlar Fine Foods,198.07,140.65,28.99,2.675,-0.02470974448688046
LIB-01277464,Gourmet Chocolate Spread 750ml,Spreads,Bonne Maman,287.04,172.17,40.02,2.241,-0.024660363873449498
LIB-03745190,Premium Chocolate Spread 750g,Spreads,Cape Coastal Honey,180.89,94.32,47.86,3.78,-0.024648176393155863
LIB-03910211,everyday tomato paste 250g,Meal ingredients,Montagu Foods,175.73,90.26,48.64,3.905,-0.024648176393155863
LIB-03348373,classic chocolate spread 400g,Spreads,Bonne Maman,269.63,184.64,31.52,2.016,-0.02461018414487859
LIB-00124503,Family Pack Fynbos Honey 400g,Spreads,Goldcrest,247.13,130.15,47.34,2.342,-0.02456560845782796
LIB-04753977,Organic Instant Cappuccino 2kg,Beverages,Chamonix,209.78,109.81,47.65,2.721,-0.02456560845782796
LIB-03415078,Traditional Cordon Bleu 125g,Value-added Meats,Finlar Fine Foods,219.68,111.57,49.21,2.214,-0.024548849303517306
LIB-01226882,FAMILY PACK APRICOT JAM 400G,Spreads,Bonne Maman,258.99,167.66,35.26,2.339,-0.024507781318547583
LIB-02065582,Everyday Iced Tea Concentrate 750g,Beverages,Chamonix,234.66,131.96,43.77,2.434,-0.024491207803791437
LIB-02272086,Select Chocolate Spread 250ml,Spreads,Cape Coastal Honey,170.66,118.3,30.68,3.574,-0.024434795154224753
LIB-01158875,Premium Atlantic Sea Salt Grinder 250g,Dry condiments,Cape Herb & Spice,172.77,102.07,40.92,4.469,-0.024351147283494745
LIB-02973851,Select Green Tea 250ml,Beverages,Chamonix,183.64,145.31,20.87,2.268,-0.02434177654581582
LIB-01925454,Organic Fynbos Honey 750g,Spreads,Bonne Maman,189.42,149.59,21.03,2.212,-0.02434177654581582
LIB-02268678,Organic Mac & Cheese Meal 400g,Convenience Meals,Millennium Foods,163.86,113.21,30.91,4.369,-0.024335273390085232
LIB-01392349,PREMIUM APRICOT JAM 400G,Spreads,Dickon Hall Foods,162.95,112.71,30.83,4.368,-0.024335273390085232
LIB-02690957,Traditional Green Tea 125g,Beverages,Rialto,176.84,137.96,21.99,2.555,-0.024277873771792913
LIB-01855291,Select Mac & Cheese Meal 1kg,Convenience Meals,Finlar Fine Foods,176.37,137.57,22.0,2.565,-0.024277873771792913
LIB-03365357,Premium Chocolate Spread 500g,Spreads,Bonne Maman,217.36,158.13,27.25,2.175,-0.024277873771792913
LIB-01608898,Premium Cordon Bleu 750ml,Value-added Meats,Finlar Fine Foods,211.23,154.39,26.91,2.313,-0.024266519624013716
LIB-03045899,Family Pack Fynbos Honey 250g,Spreads,Dickon Hall Foods,195.49,144.59,26.04,2.651,-0.024266519624013716
LIB-01480287,Family Pack Strawberry Preserve 2kg,Spreads,Bonne Maman,196.13,155.26,20.84,1.543,-0.024255737373428565
LIB-03023608,Everyday Orange Marmalade 125g,Spreads,Bonne Maman,231.46,132.01,42.97,2.64,-0.02425163725590318
LIB-00179170,Classic White Wine Vinegar 500g,Wet condiments,Maille,196.16,118.12,39.78,3.209,-0.02425163725590318
LIB-01583696,Gourmet Instant Cappuccino 500ml,Beverages,Rialto,170.47,97.9,42.57,4.711,-0.02425163725590318
LIB-00880114,Organic Iced Tea Concentrate 1kg,Beverages,Chamonix,205.96,161.78,21.45,1.893,-0.024249543016037656
LIB-00786360,Everyday Chocolate Spread 400g,Spreads,Dickon Hall Foods,168.15,85.23,49.31,3.887,-0.0242396813121597
LIB-00991814,Select Atlantic Sea Salt Grinder 250g,Dry condiments,Cape Herb & Spice,189.71,130.21,31.36,2.828,-0.024229815269299237
LIB-04113602,Gourmet Iced Tea Concentrate 500g,Beverages,Khoisan Gourmet,191.79,129.67,32.39,3.133,-0.024229815269299237
LIB-01625538,Everyday Coconut Milk 250ml,Meal ingredients,Goldcrest,194.96,131.58,32.51,2.972,-0.024229815269299237
LIB-03628657,SELECT BBQ SPICE BLEND 750G,Dry condiments,Cape Foods,175.5,120.5,31.34,3.438,-0.024229815269299237
LIB-02031170,CLASSIC ATLANTIC SEA SALT GRINDER 2KG,Dry condiments,Khoisan Gourmet,190.32,134.86,29.14,2.845,-0.024229815269299237
LIB-01063388,Classic Peri-Peri Chicken Strips 2kg,Value-added Meats,Finlar Fine Foods,260.66,135.35,48.07,2.304,-0.024185263480331787
LIB-03233584,Premium Orange Marmalade 1kg,Spreads,Dickon Hall Foods,182.92,116.94,36.07,3.819,-0.02418360349836135
LIB-03658241,Premium Apricot Jam 2kg,Spreads,Goldcrest,179.38,115.86,35.41,3.872,-0.02418360349836135
LIB-03886426,Gourmet Soy Sauce 250ml,Wet condiments,Tabasco,159.56,79.86,49.95,3.856,-0.024168513311001227
LIB-00784113,Traditional Fynbos Honey 1kg,Spreads,Bonne Maman,229.65,126.0,45.13,2.465,-0.024168288817615458
LIB-01126036,Premium Peri-Peri Chicken Strips 1kg,Value-added Meats,Finlar Fine Foods,248.06,167.92,32.31,2.238,-0.02413032226567957
LIB-00601995,Gourmet Coconut Milk 1L,Meal ingredients,Rialto,172.26,136.74,20.62,2.331,-0.024118942237753016
LIB-04970426,Everyday Green Tea 500ml,Beverages,Chamonix,190.37,151.74,20.29,1.656,-0.024095674177123882
LIB-01244979,Classic Rooibos Tea 500g,Beverages,Rialto,213.72,110.7,48.2,2.619,-0.02408577672772838
LIB-03361731,Select Fynbos Honey 250g,Spreads,Bonne Maman,202.9,131.49,35.19,2.99,-0.024078167930754457
LIB-02270405,Premium Instant Cappuccino 500g,Beverages,Chamonix,201.24,133.5,33.66,2.933,-0.024078167930754457
LIB-00123782,Classic Green Tea 1kg,Beverages,Khoisan Gourmet,212.97,139.99,34.27,2.795,-0.023978696204619232
LIB-01719065,Family Pack Dried Mango Strips 750ml,Snacking,Ambassador Foods,164.62,117.18,28.82,3.865,-0.023955051900681923
LIB-04992446,Traditional Strawberry Preserve 2kg,Spreads,Cape Coastal Honey,176.7,118.32,33.04,3.944,-0.023926734041805675
LIB-01423958,Organic Mac & Cheese Meal 400g,Convenience Meals,Finlar Fine Foods,213.41,125.98,40.97,2.906,-0.02387146060581513
LIB-04267661,Traditional Hot Chocolate 500ml,Beverages,Rialto,182.66,143.6,21.38,2.499,-0.02386936748872137
LIB-04580495,Premium Strawberry Preserve 500ml,Spreads,Bonne Maman,215.46,164.83,23.5,1.79,-0.023858019881530135
LIB-02505958,PREMIUM FYNBOS HONEY 750G,Spreads,Goldcrest,173.33,118.29,31.75,3.568,-0.023855597448832144
LIB-01601198,Select Green Tea 500g,Beverages,Chamonix,215.92,136.84,36.62,2.898,-0.02382342964570472
LIB-04944633,Gourmet Apricot Jam 1L,Spreads,Bonne Maman,209.09,143.24,31.49,2.514,-0.023821336670460158
LIB-02312768,Family Pack Hot Chocolate 750ml,Meal ingredients,Rialto,174.14,127.91,26.55,3.247,-0.023798236653201132
LIB-00958369,Family Pack Peri-Peri Chicken Strips 500g,Value-added Meats,Finlar Fine Foods,196.27,153.17,21.96,2.191,-0.023798236653201132
LIB-03785393,Family Pack Green Tea 2kg,Beverages,Khoisan Gourmet,181.11,137.72,23.96,2.826,-0.023798236653201132
LIB-00941137,Classic Cottage Pie 500ml,Convenience Meals,Millennium Foods,179.42,131.66,26.62,2.986,-0.023798236653201132
LIB-03263463,Everyday Chocolate Spread 500g,Spreads,Bonne Maman,179.66,135.27,24.71,2.93,-0.023798236653201132
LIB-02403335,Family Pack Hot Chocolate 500ml,Beverages,Rialto,170.31,133.43,21.65,2.74,-0.023798236653201132
LIB-04256414,Premium Chicken Nuggets 750ml,Value-added Meats,Finlar Fine Foods,176.24,130.95,25.7,2.981,-0.023798236653201132
LIB-02156870,Select Orange Marmalade 500g,Spreads,Goldcrest,190.69,98.94,48.11,3.111,-0.02378815685260205
LIB-04859456,Organic Crumbed Chicken Schnitzel 2kg,Value-added Meats,Finlar Fine Foods,201.02,156.83,21.98,1.654,-0.02378689018488478
LIB-01633647,Traditional Fynbos Honey 125g,Spreads,Bonne Maman,200.83,156.66,21.99,1.708,-0.02378689018488478
LIB-03081783,Organic Hot Chocolate 500g,Meal ingredients,Rialto,205.44,157.07,23.54,2.097,-0.023786890184884668
LIB-00452254,Classic Apricot Jam 750g,Spreads,Bonne Maman,196.59,150.42,23.49,2.499,-0.023786890184884668
LIB-04584264,Everyday Olive Oil Blend 400g,Meal ingredients,Montagu Foods,199.37,156.05,21.73,1.871,-0.02376992505916453
LIB-04523455,Traditional Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,211.56,148.49,29.81,2.544,-0.023750210655435255
LIB-00831307,Organic Fynbos Honey 1L,Spreads,Goldcrest,196.37,139.01,29.21,2.69,-0.023750210655435255
LIB-02283786,ORGANIC PERI-PERI CHICKEN STRIPS 400G,Value-added Meats,Finlar Fine Foods,194.88,135.15,30.65,2.785,-0.023750210655435255
LIB-03690487,Everyday Hot Chocolate 750g,Beverages,Chamonix,211.92,149.56,29.43,2.546,-0.023750210655435255
LIB-03582496,Premium Chicken Nuggets 1L,Value-added Meats,Finlar Fine Foods,229.79,123.76,46.14,2.358,-0.023737998149063744
LIB-02189143,Gourmet Peri-Peri Chicken Strips 1L,Value-added Meats,Finlar Fine Foods,189.21,119.28,36.96,3.363,-0.02372399366164013
LIB-02994153,Classic Hot Chocolate 750ml,Beverages,Chamonix,185.4,99.03,46.59,3.297,-0.023705688999403507
LIB-02725470,Select Orange Marmalade 1kg,Spreads,Dickon Hall Foods,178.85,96.6,45.99,3.472,-0.023705688999403507
LIB-01829895,Family Pack Balsamic Reduction 1L,Wet condiments,Maille,195.82,106.15,45.79,2.971,-0.023705688999403507
LIB-00955027,SELECT ORANGE MARMALADE 750G,Spreads,Goldcrest,178.12,117.3,34.15,3.653,-0.023704030140174415
LIB-04400278,Classic Cordon Bleu 500g,Value-added Meats,Finlar Fine Foods,179.57,91.91,48.82,3.853,-0.023688725817627376
LIB-01486468,Everyday Hot Chocolate 2kg,Beverages,Khoisan Gourmet,258.06,142.35,44.84,2.267,-0.02362542272007706
LIB-02839108,Organic Beef Burger Patties 2kg,Value-added Meats,Finlar Fine Foods,256.99,134.48,47.67,2.273,-0.023606269535409785
LIB-01616824,Organic Hot Chocolate 250ml,Beverages,Chamonix,234.23,121.59,48.09,2.493,-0.023606269535409785
LIB-01082249,PREMIUM CHOCOLATE SPREAD 1L,Spreads,Bonne Maman,238.19,123.2,48.28,2.404,-0.023606269535409785
LIB-02508075,Select Hot Chocolate 500ml,Dry condiments,Khoisan Gourmet,201.43,108.32,46.22,2.745,-0.023606269535409785
LIB-04161805,Traditional Green Tea 1L,Beverages,Rialto,198.21,129.13,34.85,3.12,-0.023598665884702497
LIB-00922468,Traditional Orange Marmalade 400g,Spreads,Dickon Hall Foods,207.76,104.86,49.53,2.385,-0.0235895330437913
LIB-04202263,Gourmet Apricot Jam 750g,Spreads,Cape Coastal Honey,188.96,116.36,38.42,3.267,-0.02354882374429068
LIB-00398501,Traditional Balsamic Reduction 750ml,Wet condiments,Kikkoman,163.58,129.1,21.08,2.897,-0.023541506803925083
LIB-00528625,Everyday Fynbos Honey 2kg,Spreads,Bonne Maman,232.3,130.94,43.63,2.447,-0.023531969490215965
LIB-01230224,Everyday Rooibos Tea 250ml,Beverages,Chamonix,192.88,152.48,20.95,1.96,-0.023505210665909493
LIB-03690360,Gourmet Peri-Peri Chicken Strips 750g,Value-added Meats,Finlar Fine Foods,208.62,138.14,33.78,2.741,-0.02349926143701353
LIB-02282442,Organic Fynbos Honey 250ml,Spreads,Dickon Hall Foods,165.93,116.8,29.61,3.84,-0.023475633125078055
LIB-01121395,Everyday Rooibos Tea 2kg,Beverages,Rialto,184.57,108.08,41.44,3.777,-0.02339209836780909
LIB-04706713,Select Peri-Peri Chicken Strips 125g,Value-added Meats,Finlar Fine Foods,209.91,144.65,31.09,2.498,-0.023342008334152786
LIB-02290718,Organic Crumbed Chicken Schnitzel 250ml,Value-added Meats,Finlar Fine Foods,223.12,172.68,22.61,1.51,-0.02334018240646063
LIB-00508911,Premium Rooibos Tea 2kg,Beverages,Chamonix,185.72,146.28,21.24,2.368,-0.023326730256643224
LIB-04312835,Family Pack Cordon Bleu 250ml,Value-added Meats,Finlar Fine Foods,180.44,131.4,27.18,2.88,-0.023318923940763292
LIB-00290864,Classic Apricot Jam 500ml,Spreads,Bonne Maman,178.53,131.66,26.25,2.844,-0.023318923940763292
LIB-03355185,Classic Hot Chocolate 1L,Beverages,Chamonix,213.64,155.2,27.35,2.18,-0.023318923940763292
LIB-01008341,Everyday Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,202.05,144.71,28.38,2.549,-0.023318923940763292
LIB-00165717,Classic Hot Chocolate 750g,Beverages,Chamonix,213.07,153.84,27.8,2.244,-0.023318923940763292
LIB-02910288,Select Instant Cappuccino 125g,Beverages,Khoisan Gourmet,234.0,168.66,27.92,2.166,-0.023318923940763292
LIB-02573851,Family Pack Orange Marmalade 1kg,Spreads,Goldcrest,171.23,127.73,25.4,3.337,-0.023318923940763292
LIB-03438450,Everyday Butter Chicken Meal 400g,Convenience Meals,Millennium Foods,176.75,128.23,27.45,2.941,-0.023318923940763292
LIB-00462232,Family Pack Rooibos Tea 250ml,Beverages,Chamonix,205.57,152.52,25.81,2.302,-0.023307585146715604
LIB-03967557,Everyday Peri-Peri Chicken Strips 500ml,Value-added Meats,Finlar Fine Foods,207.94,153.62,26.12,2.28,-0.023307585146715604
LIB-04553492,Everyday Hot Chocolate 125g,Beverages,Rialto,215.95,159.23,26.27,2.044,-0.023307585146715604
LIB-03245348,Select Chocolate Spread 400g,Spreads,Bonne Maman,214.49,164.54,23.29,1.708,-0.02329624653421325
LIB-00794162,Select Bobotie Ready Meal 500g,Convenience Meals,Finlar Fine Foods,193.22,114.67,40.65,3.222,-0.02329272290339912
LIB-03415131,Premium Peri-Peri Chicken Strips 500ml,Value-added Meats,Finlar Fine Foods,248.86,146.32,41.2,2.65,-0.02329272290339912
LIB-04679969,FAMILY PACK CHOCOLATE SPREAD 750G,Spreads,Goldcrest,196.72,112.32,42.9,3.175,-0.02329272290339912
LIB-04780686,Gourmet Crumbed Chicken Schnitzel 250g,Value-added Meats,Finlar Fine Foods,210.73,161.93,23.16,1.823,-0.02327929315442745
LIB-00392860,ORGANIC CRUMBED CHICKEN SCHNITZEL 1KG,Value-added Meats,Finlar Fine Foods,205.52,139.4,32.17,2.738,-0.023270930425740244
LIB-03565864,Organic Hot Chocolate 250g,Beverages,Chamonix,182.98,125.36,31.49,3.289,-0.023270930425740244
LIB-04813041,Gourmet Crumbed Chicken Schnitzel 250ml,Value-added Meats,Finlar Fine Foods,183.05,128.93,29.57,3.063,-0.023270930425740244
LIB-03985463,EVERYDAY ICED TEA CONCENTRATE 1KG,Beverages,Rialto,220.45,153.8,30.23,2.323,-0.023270930425740244
LIB-03241651,Premium Fynbos Honey 750ml,Spreads,Bonne Maman,289.95,154.21,46.81,1.501,-0.023258726179388955
LIB-03097715,Select Cordon Bleu 125g,Value-added Meats,Finlar Fine Foods,243.41,167.55,31.17,1.779,-0.023242639897824713
LIB-00543902,Classic Green Tea 250ml,Beverages,Chamonix,180.84,117.88,34.82,3.761,-0.02322478114501647
LIB-00201727,GOURMET CIABATTA ROLLS 500ML,Baking,Chamonix,183.81,120.97,34.19,3.598,-0.02322478114501647
LIB-00234068,Premium BBQ Spice Blend 1kg,Dry condiments,Khoisan Gourmet,163.28,114.12,30.11,4.444,-0.023219020145744396
LIB-01488276,FAMILY PACK BEEF BURGER PATTIES 2KG,Value-added Meats,Finlar Fine Foods,280.36,143.65,48.76,1.098,-0.02315240284275466
LIB-01090071,Traditional Dijon Mustard 125g,Wet condiments,Tabasco,175.71,94.18,46.4,4.072,-0.023127086661368312
LIB-03622443,Family Pack Green Tea 750g,Beverages,Chamonix,229.77,119.08,48.17,2.409,-0.023127086661368312
LIB-03331649,Organic Apricot Jam 500ml,Spreads,Dickon Hall Foods,199.49,130.97,34.35,2.877,-0.02311948815344711
